"fao_code","iso","year","value","flow"
"156","nzl","1978","6400","imports"
"156","nzl","1979","6000","imports"
"156","nzl","1987","17100","imports"
"156","nzl","2003","8000","imports"
"156","nzl","2002","6000","imports"
"156","nzl","1997","11200","imports"
"156","nzl","1985","11600","imports"
"156","nzl","2014","41571","imports"
"156","nzl","1980","8900","imports"
"156","nzl","1986","14400","imports"
"156","nzl","1982","16200","imports"
"156","nzl","1976","4000","imports"
"156","nzl","1983","7600","imports"
"156","nzl","2007","24000","imports"
"156","nzl","2013","10767","imports"
"157","nic","2004","417","imports"
"157","nic","2001","148","imports"
"157","nic","2000","148","imports"
"157","nic","1999","175","imports"
"157","nic","2013","88","imports"
"157","nic","2003","136","imports"
"157","nic","1995","100","imports"
"157","nic","2006","333","imports"
"157","nic","1993","83","imports"
"157","nic","2012","88","imports"
"157","nic","2002","0","imports"
"157","nic","2007","330","imports"
"157","nic","2014","111","imports"
"157","nic","2009","330","imports"
"157","nic","1997","100","imports"
"157","nic","1994","83","imports"
"157","nic","1998","80","imports"
"157","nic","2011","88","imports"
"157","nic","2008","330","imports"
"157","nic","1992","62","imports"
"157","nic","2010","88","imports"
"157","nic","1996","100","imports"
"157","nic","2005","417","imports"
"158","ner","2008","2002","imports"
"158","ner","2005","9308","imports"
"158","ner","2006","8115","imports"
"158","ner","2009","2002","imports"
"158","ner","1993","48","imports"
"158","ner","2010","2002","imports"
"158","ner","2007","2002","imports"
"158","ner","2004","9308","imports"
"158","ner","2012","2002","imports"
"158","ner","2001","897","imports"
"158","ner","2011","2002","imports"
"158","ner","2013","2002","imports"
"158","ner","2003","7293","imports"
"158","ner","2014","2002","imports"
"158","ner","2000","897","imports"
"158","ner","2002","7232","imports"
"159","nga","2000","17300","imports"
"159","nga","1989","2100","imports"
"159","nga","1972","6400","imports"
"159","nga","1973","4300","imports"
"159","nga","2009","22284","imports"
"159","nga","1990","2100","imports"
"159","nga","2002","16500","imports"
"159","nga","1999","19700","imports"
"159","nga","1968","1700","imports"
"159","nga","1986","3200","imports"
"159","nga","1977","5100","imports"
"159","nga","2012","17038","imports"
"159","nga","2003","16500","imports"
"159","nga","2013","20107","imports"
"159","nga","1974","6700","imports"
"159","nga","1991","0","imports"
"159","nga","1992","1702","imports"
"159","nga","1981","4700","imports"
"159","nga","1984","3200","imports"
"159","nga","1969","2700","imports"
"159","nga","1976","12200","imports"
"159","nga","1996","3731","imports"
"159","nga","1994","1907","imports"
"159","nga","2007","16500","imports"
"159","nga","1979","5100","imports"
"159","nga","1988","2100","imports"
"159","nga","2001","16500","imports"
"159","nga","1982","4700","imports"
"159","nga","1975","11800","imports"
"159","nga","1997","3284","imports"
"159","nga","1970","6400","imports"
"159","nga","2008","35747","imports"
"159","nga","2006","16500","imports"
"159","nga","1987","3200","imports"
"159","nga","1995","3351","imports"
"159","nga","1980","4700","imports"
"159","nga","2014","15879","imports"
"159","nga","1971","6400","imports"
"159","nga","1983","5100","imports"
"159","nga","2011","24871","imports"
"159","nga","1998","3284","imports"
"159","nga","1985","3200","imports"
"159","nga","2004","16500","imports"
"159","nga","2005","16500","imports"
"159","nga","1993","2866","imports"
"159","nga","1978","5100","imports"
"159","nga","2010","34093","imports"
"160","niu","2012","259","imports"
"160","niu","2007","259","imports"
"160","niu","2009","259","imports"
"160","niu","2008","259","imports"
"160","niu","2004","259","imports"
"160","niu","2005","259","imports"
"160","niu","1999","259","imports"
"160","niu","2000","259","imports"
"160","niu","2013","259","imports"
"160","niu","2010","259","imports"
"160","niu","2002","259","imports"
"160","niu","1994","259","imports"
"160","niu","2003","259","imports"
"160","niu","2006","259","imports"
"160","niu","2014","259","imports"
"160","niu","2001","259","imports"
"160","niu","1997","259","imports"
"160","niu","2011","259","imports"
"160","niu","1998","259","imports"
"160","niu","1993","259","imports"
"160","niu","1996","259","imports"
"160","niu","1995","259","imports"
"162","nor","1963","6800","imports"
"162","nor","1997","136200","imports"
"162","nor","1996","102300","imports"
"162","nor","1992","47566","imports"
"162","nor","1988","68000","imports"
"162","nor","1973","303100","imports"
"162","nor","2008","43579","imports"
"162","nor","1975","264300","imports"
"162","nor","2000","156000","imports"
"162","nor","1972","209900","imports"
"162","nor","1964","7800","imports"
"162","nor","1968","133100","imports"
"162","nor","1991","56100","imports"
"162","nor","1982","223600","imports"
"162","nor","2013","49866","imports"
"162","nor","1966","5600","imports"
"162","nor","1990","67200","imports"
"162","nor","1971","101600","imports"
"162","nor","2004","92309","imports"
"162","nor","1979","363300","imports"
"162","nor","1985","113200","imports"
"162","nor","1974","258200","imports"
"162","nor","1999","155301","imports"
"162","nor","1962","5600","imports"
"162","nor","1983","138100","imports"
"162","nor","1994","91650","imports"
"162","nor","2012","38490","imports"
"162","nor","1965","5100","imports"
"162","nor","1970","156800","imports"
"162","nor","1967","2000","imports"
"162","nor","2010","47619","imports"
"162","nor","1981","280800","imports"
"162","nor","2002","92000","imports"
"162","nor","2005","78579","imports"
"162","nor","1986","106500","imports"
"162","nor","1980","354200","imports"
"162","nor","1987","85400","imports"
"162","nor","2006","58521","imports"
"162","nor","2009","57832","imports"
"162","nor","2014","76181","imports"
"162","nor","1961","6200","imports"
"162","nor","1998","124000","imports"
"162","nor","1984","120100","imports"
"162","nor","1977","204800","imports"
"162","nor","1976","226623","imports"
"162","nor","1989","81100","imports"
"162","nor","2003","97139","imports"
"162","nor","1995","114300","imports"
"162","nor","2011","44113","imports"
"162","nor","1969","178000","imports"
"162","nor","1978","283700","imports"
"162","nor","2001","101000","imports"
"162","nor","2007","50537","imports"
"162","nor","1993","66526","imports"
"165","pak","1997","47000","imports"
"165","pak","1988","34500","imports"
"165","pak","1964","6000","imports"
"165","pak","2005","79754","imports"
"165","pak","1967","13100","imports"
"165","pak","2008","92864","imports"
"165","pak","1963","13500","imports"
"165","pak","2009","92864","imports"
"165","pak","1972","8600","imports"
"165","pak","2011","85440","imports"
"165","pak","1962","7400","imports"
"165","pak","1986","27400","imports"
"165","pak","1977","5150","imports"
"165","pak","1999","40800","imports"
"165","pak","1966","13700","imports"
"165","pak","2004","61693","imports"
"165","pak","1994","69900","imports"
"165","pak","1990","63500","imports"
"165","pak","1965","6600","imports"
"165","pak","1982","11800","imports"
"165","pak","2012","100954","imports"
"165","pak","2010","80467","imports"
"165","pak","1996","56400","imports"
"165","pak","1981","12600","imports"
"165","pak","1991","64300","imports"
"165","pak","1992","52606","imports"
"165","pak","1979","11200","imports"
"165","pak","1968","17500","imports"
"165","pak","1973","5500","imports"
"165","pak","1975","6600","imports"
"165","pak","1987","35100","imports"
"165","pak","2000","46500","imports"
"165","pak","2002","31100","imports"
"165","pak","2013","129090","imports"
"165","pak","1976","2700","imports"
"165","pak","1971","7400","imports"
"165","pak","1974","6700","imports"
"165","pak","1995","55000","imports"
"165","pak","1961","10500","imports"
"165","pak","1985","23300","imports"
"165","pak","1969","15400","imports"
"165","pak","1984","17400","imports"
"165","pak","1983","15000","imports"
"165","pak","1989","29000","imports"
"165","pak","1970","6500","imports"
"165","pak","1993","56000","imports"
"165","pak","2006","95364","imports"
"165","pak","2003","31100","imports"
"165","pak","1978","6900","imports"
"165","pak","1980","12200","imports"
"165","pak","1998","51300","imports"
"165","pak","2007","79064","imports"
"165","pak","2001","31100","imports"
"165","pak","2014","145295","imports"
"166","pan","1978","1200","imports"
"166","pan","1988","1000","imports"
"166","pan","1982","800","imports"
"166","pan","1981","2000","imports"
"166","pan","2014","1613","imports"
"166","pan","2002","1500","imports"
"166","pan","2003","1500","imports"
"166","pan","1971","2000","imports"
"166","pan","1986","2900","imports"
"166","pan","2005","1500","imports"
"166","pan","1994","3800","imports"
"166","pan","2011","1339","imports"
"166","pan","1974","3200","imports"
"166","pan","2012","173","imports"
"166","pan","1996","2400","imports"
"166","pan","1984","1500","imports"
"166","pan","1997","2600","imports"
"166","pan","2009","1500","imports"
"166","pan","1968","700","imports"
"166","pan","2010","2013","imports"
"166","pan","1989","1300","imports"
"166","pan","2000","500","imports"
"166","pan","2008","1500","imports"
"166","pan","1987","1100","imports"
"166","pan","1991","900","imports"
"166","pan","1972","3600","imports"
"166","pan","2013","1641","imports"
"166","pan","1990","900","imports"
"166","pan","1973","3700","imports"
"166","pan","1999","1700","imports"
"166","pan","1979","2800","imports"
"166","pan","1980","1500","imports"
"166","pan","1975","100","imports"
"166","pan","1977","1700","imports"
"166","pan","1995","2400","imports"
"166","pan","1970","4700","imports"
"166","pan","2006","1500","imports"
"166","pan","1992","1206","imports"
"166","pan","1983","2400","imports"
"166","pan","1993","1400","imports"
"166","pan","1976","100","imports"
"166","pan","1969","500","imports"
"166","pan","2001","1500","imports"
"166","pan","1985","2300","imports"
"166","pan","2004","1500","imports"
"166","pan","2007","1500","imports"
"166","pan","1998","1600","imports"
"167","cze","2001","133000","imports"
"167","cze","2000","122000","imports"
"167","cze","2012","169325","imports"
"167","cze","2010","177249","imports"
"167","cze","1993","107851","imports"
"167","cze","2013","187530","imports"
"167","cze","2009","170470","imports"
"167","cze","1997","131800","imports"
"167","cze","2007","180685","imports"
"167","cze","2006","183600","imports"
"167","cze","1995","113000","imports"
"167","cze","2014","198311","imports"
"167","cze","2004","163000","imports"
"167","cze","2003","174000","imports"
"167","cze","1994","129413","imports"
"167","cze","1999","144700","imports"
"167","cze","2002","160000","imports"
"167","cze","2005","193182","imports"
"167","cze","2008","187950","imports"
"167","cze","1998","152700","imports"
"167","cze","2011","145350","imports"
"167","cze","1996","130100","imports"
"168","png","2010","1","imports"
"168","png","2013","186","imports"
"168","png","2011","186","imports"
"168","png","2014","186","imports"
"168","png","2009","1","imports"
"168","png","2012","186","imports"
"169","pry","1997","400","imports"
"169","pry","1996","49","imports"
"169","pry","2012","840","imports"
"169","pry","2000","400","imports"
"169","pry","2007","63","imports"
"169","pry","2009","63","imports"
"169","pry","1998","500","imports"
"169","pry","1992","82","imports"
"169","pry","2006","63","imports"
"169","pry","2013","304","imports"
"169","pry","2003","400","imports"
"169","pry","1999","700","imports"
"169","pry","2004","63","imports"
"169","pry","2008","63","imports"
"169","pry","2011","63","imports"
"169","pry","2002","400","imports"
"169","pry","1993","23","imports"
"169","pry","1995","49","imports"
"169","pry","2014","347","imports"
"169","pry","2010","63","imports"
"169","pry","2001","400","imports"
"169","pry","2005","63","imports"
"169","pry","1994","49","imports"
"170","per","1981","24300","imports"
"170","per","2006","68430","imports"
"170","per","1965","1200","imports"
"170","per","2008","101131","imports"
"170","per","1967","1000","imports"
"170","per","2003","30000","imports"
"170","per","1974","41700","imports"
"170","per","1998","20000","imports"
"170","per","2007","86000","imports"
"170","per","1988","59100","imports"
"170","per","2001","26000","imports"
"170","per","1973","39500","imports"
"170","per","1972","42900","imports"
"170","per","1984","42200","imports"
"170","per","2011","98710","imports"
"170","per","1962","800","imports"
"170","per","1982","35600","imports"
"170","per","1991","67700","imports"
"170","per","2014","88675","imports"
"170","per","1971","38800","imports"
"170","per","2010","89948","imports"
"170","per","1966","600","imports"
"170","per","1986","44100","imports"
"170","per","1989","61700","imports"
"170","per","2013","107876","imports"
"170","per","1980","32400","imports"
"170","per","2009","79664","imports"
"170","per","1964","600","imports"
"170","per","1999","24000","imports"
"170","per","1975","30800","imports"
"170","per","1963","600","imports"
"170","per","1977","38900","imports"
"170","per","2004","41000","imports"
"170","per","1987","53900","imports"
"170","per","2000","27000","imports"
"170","per","1990","64500","imports"
"170","per","1979","44200","imports"
"170","per","1968","39100","imports"
"170","per","1993","11297","imports"
"170","per","1985","15900","imports"
"170","per","1969","27500","imports"
"170","per","1996","19400","imports"
"170","per","2012","102152","imports"
"170","per","1978","35900","imports"
"170","per","2005","35000","imports"
"170","per","1995","22400","imports"
"170","per","1994","20300","imports"
"170","per","1997","20700","imports"
"170","per","1976","28800","imports"
